,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist,genre
26,0.52,0.211,11,-26.737,0,0.128,0.818,0.463,0.695,0.915,125.888,audio_features,3TUQw3WR3lwaBGed1Njsla,spotify:track:3TUQw3WR3lwaBGed1Njsla,https://api.spotify.com/v1/tracks/3TUQw3WR3lwaBGed1Njsla,https://api.spotify.com/v1/audio-analysis/3TUQw3WR3lwaBGed1Njsla,198000,4,Ciaran Tourish,irish fiddle 
27,0.448,0.114,0,-17.796,1,0.0479,0.995,0.0185,0.132,0.966,105.807,audio_features,1fUHCa3azbP2Z98tV2uraI,spotify:track:1fUHCa3azbP2Z98tV2uraI,https://api.spotify.com/v1/tracks/1fUHCa3azbP2Z98tV2uraI,https://api.spotify.com/v1/audio-analysis/1fUHCa3azbP2Z98tV2uraI,221867,4,Martin Hayes,irish fiddle 
28,0.397,0.464,2,-9.702,0,0.0445,0.837,0.0954,0.318,0.92,152.182,audio_features,5UiHHagyORmpXCcr8rABeZ,spotify:track:5UiHHagyORmpXCcr8rABeZ,https://api.spotify.com/v1/tracks/5UiHHagyORmpXCcr8rABeZ,https://api.spotify.com/v1/audio-analysis/5UiHHagyORmpXCcr8rABeZ,373507,4,Liz Carroll,irish fiddle 
29,0.624,0.716,2,-9.51,1,0.0449,0.797,0.00968,0.153,0.945,119.664,audio_features,03TjLBRntNtBZzydKZbfgK,spotify:track:03TjLBRntNtBZzydKZbfgK,https://api.spotify.com/v1/tracks/03TjLBRntNtBZzydKZbfgK,https://api.spotify.com/v1/audio-analysis/03TjLBRntNtBZzydKZbfgK,263800,4,Liz Carroll,irish fiddle 
30,0.415,0.0377,4,-18.033,0,0.0356,0.983,0.0462,0.07,0.696,83.813,audio_features,6V1NekBpI20YTQmuCKFQkY,spotify:track:6V1NekBpI20YTQmuCKFQkY,https://api.spotify.com/v1/tracks/6V1NekBpI20YTQmuCKFQkY,https://api.spotify.com/v1/audio-analysis/6V1NekBpI20YTQmuCKFQkY,166547,3,Kevin Burke,irish fiddle 
31,0.398,0.207,5,-13.722,1,0.0506,0.798,0.0,0.0649,0.793,181.47,audio_features,5siaZcWxRfsrNKe5zJNxKa,spotify:track:5siaZcWxRfsrNKe5zJNxKa,https://api.spotify.com/v1/tracks/5siaZcWxRfsrNKe5zJNxKa,https://api.spotify.com/v1/audio-analysis/5siaZcWxRfsrNKe5zJNxKa,198933,4,Martin Hayes,irish fiddle 
32,0.497,0.548,2,-15.562,1,0.153,0.735,0.521,0.717,0.925,138.681,audio_features,4BVDu0Rkztw6x4CmPrQKRs,spotify:track:4BVDu0Rkztw6x4CmPrQKRs,https://api.spotify.com/v1/tracks/4BVDu0Rkztw6x4CmPrQKRs,https://api.spotify.com/v1/audio-analysis/4BVDu0Rkztw6x4CmPrQKRs,307907,4,Ciaran Tourish,irish fiddle 
33,0.228,0.149,2,-14.934,1,0.0358,0.932,0.00507,0.112,0.235,142.439,audio_features,0mN7FAKTAlICZsCMJBo9Ny,spotify:track:0mN7FAKTAlICZsCMJBo9Ny,https://api.spotify.com/v1/tracks/0mN7FAKTAlICZsCMJBo9Ny,https://api.spotify.com/v1/audio-analysis/0mN7FAKTAlICZsCMJBo9Ny,346747,4,Liz Carroll,irish fiddle 
34,0.628,0.344,7,-15.518,0,0.0449,0.855,0.882,0.204,0.909,125.459,audio_features,3WnyXIU8OgqoNWg0qS5P26,spotify:track:3WnyXIU8OgqoNWg0qS5P26,https://api.spotify.com/v1/tracks/3WnyXIU8OgqoNWg0qS5P26,https://api.spotify.com/v1/audio-analysis/3WnyXIU8OgqoNWg0qS5P26,154733,4,Liz Carroll,irish fiddle 
35,0.459,0.351,2,-20.373,1,0.1,0.97,0.937,0.682,0.963,149.358,audio_features,24Wg4Rq9drA30y2CrgHMkx,spotify:track:24Wg4Rq9drA30y2CrgHMkx,https://api.spotify.com/v1/tracks/24Wg4Rq9drA30y2CrgHMkx,https://api.spotify.com/v1/audio-analysis/24Wg4Rq9drA30y2CrgHMkx,126893,3,Ciaran Tourish,irish fiddle 
36,0.34,0.128,7,-16.423,1,0.0321,0.891,0.00501,0.128,0.417,147.518,audio_features,2oJhsQ7SUJRGRqi0UbU5Zy,spotify:track:2oJhsQ7SUJRGRqi0UbU5Zy,https://api.spotify.com/v1/tracks/2oJhsQ7SUJRGRqi0UbU5Zy,https://api.spotify.com/v1/audio-analysis/2oJhsQ7SUJRGRqi0UbU5Zy,240867,4,Kevin Burke,irish fiddle 
37,0.462,0.717,7,-6.115,1,0.0422,0.661,0.000145,0.867,0.962,130.907,audio_features,02b1dT6wBheGaTx2ZITowC,spotify:track:02b1dT6wBheGaTx2ZITowC,https://api.spotify.com/v1/tracks/02b1dT6wBheGaTx2ZITowC,https://api.spotify.com/v1/audio-analysis/02b1dT6wBheGaTx2ZITowC,257347,4,Cathal Hayden,irish fiddle 
38,0.518,0.119,10,-17.425,1,0.0568,0.995,0.461,0.0733,0.522,152.022,audio_features,1iiImv14BIMmO5DRgWZnMu,spotify:track:1iiImv14BIMmO5DRgWZnMu,https://api.spotify.com/v1/tracks/1iiImv14BIMmO5DRgWZnMu,https://api.spotify.com/v1/audio-analysis/1iiImv14BIMmO5DRgWZnMu,232027,4,Martin Hayes,irish fiddle 
39,0.359,0.241,2,-20.003,1,0.0906,0.964,0.922,0.699,0.825,125.993,audio_features,1IqOay5gpT8wPfhPgwMmym,spotify:track:1IqOay5gpT8wPfhPgwMmym,https://api.spotify.com/v1/tracks/1IqOay5gpT8wPfhPgwMmym,https://api.spotify.com/v1/audio-analysis/1IqOay5gpT8wPfhPgwMmym,196667,4,Ciaran Tourish,irish fiddle 
40,0.415,0.343,2,-20.472,1,0.0805,0.974,0.9,0.676,0.965,151.807,audio_features,4O7DNrE5crfsWVHMxVSut5,spotify:track:4O7DNrE5crfsWVHMxVSut5,https://api.spotify.com/v1/tracks/4O7DNrE5crfsWVHMxVSut5,https://api.spotify.com/v1/audio-analysis/4O7DNrE5crfsWVHMxVSut5,230667,4,Ciaran Tourish,irish fiddle 
41,0.574,0.266,11,-26.063,0,0.117,0.832,0.149,0.632,0.846,128.018,audio_features,12Yr7tDCn8nFixd7duBgue,spotify:track:12Yr7tDCn8nFixd7duBgue,https://api.spotify.com/v1/tracks/12Yr7tDCn8nFixd7duBgue,https://api.spotify.com/v1/audio-analysis/12Yr7tDCn8nFixd7duBgue,206560,4,Ciaran Tourish,irish fiddle 
42,0.566,0.428,7,-10.811,1,0.0489,0.796,0.0,0.138,0.974,93.436,audio_features,4no1H4zlabNPaYlF8G5iQQ,spotify:track:4no1H4zlabNPaYlF8G5iQQ,https://api.spotify.com/v1/tracks/4no1H4zlabNPaYlF8G5iQQ,https://api.spotify.com/v1/audio-analysis/4no1H4zlabNPaYlF8G5iQQ,200773,4,Liz Carroll,irish fiddle 
43,0.403,0.768,4,-6.044,0,0.0376,0.631,1.34e-05,0.16,0.96,115.138,audio_features,2COiqgWpiOqE2uDClhXjHH,spotify:track:2COiqgWpiOqE2uDClhXjHH,https://api.spotify.com/v1/tracks/2COiqgWpiOqE2uDClhXjHH,https://api.spotify.com/v1/audio-analysis/2COiqgWpiOqE2uDClhXjHH,212533,4,Liz Carroll,irish fiddle 
44,0.448,0.217,2,-28.243,1,0.286,0.88,0.913,0.715,0.874,124.886,audio_features,0LtqZjiKOxSdTHrlF9Etif,spotify:track:0LtqZjiKOxSdTHrlF9Etif,https://api.spotify.com/v1/tracks/0LtqZjiKOxSdTHrlF9Etif,https://api.spotify.com/v1/audio-analysis/0LtqZjiKOxSdTHrlF9Etif,132173,4,Seamus Glackin,irish fiddle 
45,0.66,0.511,5,-10.963,0,0.0465,0.989,0.741,0.0964,0.968,117.905,audio_features,3aSi7NBX1dz1zYe7Tgq65R,spotify:track:3aSi7NBX1dz1zYe7Tgq65R,https://api.spotify.com/v1/tracks/3aSi7NBX1dz1zYe7Tgq65R,https://api.spotify.com/v1/audio-analysis/3aSi7NBX1dz1zYe7Tgq65R,134640,4,Frankie Gavin,irish fiddle 
0,0.177,0.251,7,-8.707,1,0.0333,0.818,0.877,0.169,0.168,76.868,audio_features,0Y7sDAq5rfh3oAgrCriZ5x,spotify:track:0Y7sDAq5rfh3oAgrCriZ5x,https://api.spotify.com/v1/tracks/0Y7sDAq5rfh3oAgrCriZ5x,https://api.spotify.com/v1/audio-analysis/0Y7sDAq5rfh3oAgrCriZ5x,229373,3,Joanie Madden,irish flute
1,0.295,0.26,0,-9.933,1,0.0306,0.687,0.971,0.169,0.178,93.21,audio_features,2h4LxZDpraL7BwlPZ1p5WG,spotify:track:2h4LxZDpraL7BwlPZ1p5WG,https://api.spotify.com/v1/tracks/2h4LxZDpraL7BwlPZ1p5WG,https://api.spotify.com/v1/audio-analysis/2h4LxZDpraL7BwlPZ1p5WG,363800,3,Joanie Madden,irish flute
2,0.201,0.162,7,-15.322,1,0.0305,0.719,0.914,0.12,0.107,93.426,audio_features,2T9C1w7o1ftrp0F2ZtjSaF,spotify:track:2T9C1w7o1ftrp0F2ZtjSaF,https://api.spotify.com/v1/tracks/2T9C1w7o1ftrp0F2ZtjSaF,https://api.spotify.com/v1/audio-analysis/2T9C1w7o1ftrp0F2ZtjSaF,142933,3,Joanie Madden,irish flute
3,0.198,0.123,0,-14.018,1,0.0357,0.922,0.0649,0.114,0.135,71.797,audio_features,18CltfWIeL9jPJMXWou6hA,spotify:track:18CltfWIeL9jPJMXWou6hA,https://api.spotify.com/v1/tracks/18CltfWIeL9jPJMXWou6hA,https://api.spotify.com/v1/audio-analysis/18CltfWIeL9jPJMXWou6hA,286907,3,Joanie Madden,irish flute
4,0.417,0.169,10,-14.548,1,0.0298,0.498,0.969,0.118,0.337,75.924,audio_features,4brg0nT3Exm2ka190QYwXb,spotify:track:4brg0nT3Exm2ka190QYwXb,https://api.spotify.com/v1/tracks/4brg0nT3Exm2ka190QYwXb,https://api.spotify.com/v1/audio-analysis/4brg0nT3Exm2ka190QYwXb,214160,4,Joanie Madden,irish flute
5,0.267,0.23,7,-10.156,1,0.0338,0.95,0.0199,0.204,0.194,97.318,audio_features,6XOKi9fnhlpL6dSipEP1GD,spotify:track:6XOKi9fnhlpL6dSipEP1GD,https://api.spotify.com/v1/tracks/6XOKi9fnhlpL6dSipEP1GD,https://api.spotify.com/v1/audio-analysis/6XOKi9fnhlpL6dSipEP1GD,259587,3,Joanie Madden,irish flute
6,0.301,0.255,7,-11.067,1,0.031,0.979,0.921,0.123,0.23,132.93,audio_features,6rOGyBa8RYmiADv6d3T0vh,spotify:track:6rOGyBa8RYmiADv6d3T0vh,https://api.spotify.com/v1/tracks/6rOGyBa8RYmiADv6d3T0vh,https://api.spotify.com/v1/audio-analysis/6rOGyBa8RYmiADv6d3T0vh,278187,4,Joanie Madden,irish flute
7,0.196,0.131,2,-12.002,1,0.0349,0.887,0.276,0.0795,0.178,85.006,audio_features,7iFKQrTz8HDRV2GeTGzYZC,spotify:track:7iFKQrTz8HDRV2GeTGzYZC,https://api.spotify.com/v1/tracks/7iFKQrTz8HDRV2GeTGzYZC,https://api.spotify.com/v1/audio-analysis/7iFKQrTz8HDRV2GeTGzYZC,276400,4,Joanie Madden,irish flute
8,0.381,0.149,10,-14.591,1,0.037,0.973,0.907,0.0965,0.15,116.582,audio_features,3eNpFsthk3s4DiljCgWwpj,spotify:track:3eNpFsthk3s4DiljCgWwpj,https://api.spotify.com/v1/tracks/3eNpFsthk3s4DiljCgWwpj,https://api.spotify.com/v1/audio-analysis/3eNpFsthk3s4DiljCgWwpj,260400,4,Joanie Madden,irish flute
9,0.193,0.228,4,-14.024,0,0.0329,0.968,0.942,0.158,0.279,62.73,audio_features,5mR17Kk72NiQ8u8fQbxWNc,spotify:track:5mR17Kk72NiQ8u8fQbxWNc,https://api.spotify.com/v1/tracks/5mR17Kk72NiQ8u8fQbxWNc,https://api.spotify.com/v1/audio-analysis/5mR17Kk72NiQ8u8fQbxWNc,291987,4,Joanie Madden,irish flute
10,0.603,0.551,1,-13.783,1,0.0422,0.447,0.885,0.125,0.968,124.161,audio_features,3juOxLwzmI9WMNqXbgnXFu,spotify:track:3juOxLwzmI9WMNqXbgnXFu,https://api.spotify.com/v1/tracks/3juOxLwzmI9WMNqXbgnXFu,https://api.spotify.com/v1/audio-analysis/3juOxLwzmI9WMNqXbgnXFu,148333,4,Mary Bergin,irish flute
11,0.292,0.183,11,-17.333,1,0.0397,0.993,0.928,0.106,0.507,156.948,audio_features,3pUQgebXWDMMDnucrfaVtt,spotify:track:3pUQgebXWDMMDnucrfaVtt,https://api.spotify.com/v1/tracks/3pUQgebXWDMMDnucrfaVtt,https://api.spotify.com/v1/audio-analysis/3pUQgebXWDMMDnucrfaVtt,131760,3,Matt Molloy,irish flute
12,0.552,0.46,2,-8.736,1,0.0495,0.943,0.981,0.157,0.976,119.866,audio_features,02LxZUgTDIgvl2G67Il6A2,spotify:track:02LxZUgTDIgvl2G67Il6A2,https://api.spotify.com/v1/tracks/02LxZUgTDIgvl2G67Il6A2,https://api.spotify.com/v1/audio-analysis/02LxZUgTDIgvl2G67Il6A2,64053,4,le Ceoltóiri Cultúrlainne,irish flute
13,0.623,0.324,3,-11.883,1,0.0448,0.871,0.801,0.194,0.97,117.395,audio_features,2G93yg8A3Qa9S8oPG0X9Su,spotify:track:2G93yg8A3Qa9S8oPG0X9Su,https://api.spotify.com/v1/tracks/2G93yg8A3Qa9S8oPG0X9Su,https://api.spotify.com/v1/audio-analysis/2G93yg8A3Qa9S8oPG0X9Su,171627,4,Mary Bergin,irish flute
14,0.608,0.382,8,-13.253,1,0.0404,0.788,0.245,0.178,0.973,113.409,audio_features,0Cp9DepeA2HNwbBbqPsqwq,spotify:track:0Cp9DepeA2HNwbBbqPsqwq,https://api.spotify.com/v1/tracks/0Cp9DepeA2HNwbBbqPsqwq,https://api.spotify.com/v1/audio-analysis/0Cp9DepeA2HNwbBbqPsqwq,142333,4,Mary Bergin,irish flute
15,0.254,0.066,5,-21.019,1,0.0399,0.986,0.901,0.0702,0.0853,138.779,audio_features,6tusmG1xT3zdZmQEWmSEim,spotify:track:6tusmG1xT3zdZmQEWmSEim,https://api.spotify.com/v1/tracks/6tusmG1xT3zdZmQEWmSEim,https://api.spotify.com/v1/audio-analysis/6tusmG1xT3zdZmQEWmSEim,371293,3,Joanie Madden,irish flute
16,0.601,0.283,2,-9.78,1,0.0561,0.97,0.983,0.247,0.973,126.425,audio_features,6vxQPwfMWK0LBecBkjvwo5,spotify:track:6vxQPwfMWK0LBecBkjvwo5,https://api.spotify.com/v1/tracks/6vxQPwfMWK0LBecBkjvwo5,https://api.spotify.com/v1/audio-analysis/6vxQPwfMWK0LBecBkjvwo5,61000,4,le Ceoltóiri Cultúrlainne,irish flute
17,0.567,0.597,7,-7.883,1,0.0398,0.856,0.00128,0.0648,0.967,108.439,audio_features,1vMac4qfz9MnQOrEsOnYMB,spotify:track:1vMac4qfz9MnQOrEsOnYMB,https://api.spotify.com/v1/tracks/1vMac4qfz9MnQOrEsOnYMB,https://api.spotify.com/v1/audio-analysis/1vMac4qfz9MnQOrEsOnYMB,186387,4,Kevin Crawford,irish flute
18,0.252,0.129,7,-16.15,1,0.0362,0.951,0.0197,0.1,0.218,96.728,audio_features,2WI5zQPFJJLxNv0mIxSjdP,spotify:track:2WI5zQPFJJLxNv0mIxSjdP,https://api.spotify.com/v1/tracks/2WI5zQPFJJLxNv0mIxSjdP,https://api.spotify.com/v1/audio-analysis/2WI5zQPFJJLxNv0mIxSjdP,256333,3,Joanie Madden,irish flute
19,0.36,0.329,7,-12.368,1,0.0456,0.987,0.986,0.114,0.965,119.023,audio_features,6ptMEKDzsFqbIp5B4welWA,spotify:track:6ptMEKDzsFqbIp5B4welWA,https://api.spotify.com/v1/tracks/6ptMEKDzsFqbIp5B4welWA,https://api.spotify.com/v1/audio-analysis/6ptMEKDzsFqbIp5B4welWA,151693,4,Matt Molloy,irish flute
20,0.0906,0.244,7,-9.201,1,0.0373,0.823,0.83,0.131,0.171,58.247,audio_features,3Z8hXrQ2AxQvXz6z7lfJuq,spotify:track:3Z8hXrQ2AxQvXz6z7lfJuq,https://api.spotify.com/v1/tracks/3Z8hXrQ2AxQvXz6z7lfJuq,https://api.spotify.com/v1/audio-analysis/3Z8hXrQ2AxQvXz6z7lfJuq,230280,4,Joanie Madden,irish flute
21,0.52,0.539,7,-8.218,1,0.0461,0.9,0.972,0.227,0.984,105.428,audio_features,5GKoTpWMQczRolqNRXcm0c,spotify:track:5GKoTpWMQczRolqNRXcm0c,https://api.spotify.com/v1/tracks/5GKoTpWMQczRolqNRXcm0c,https://api.spotify.com/v1/audio-analysis/5GKoTpWMQczRolqNRXcm0c,73027,4,le Ceoltóiri Cultúrlainne,irish flute
22,0.52,0.157,9,-14.396,0,0.0463,0.995,0.854,0.303,0.963,107.484,audio_features,1moPceM397BVMxSV2A4Cy8,spotify:track:1moPceM397BVMxSV2A4Cy8,https://api.spotify.com/v1/tracks/1moPceM397BVMxSV2A4Cy8,https://api.spotify.com/v1/audio-analysis/1moPceM397BVMxSV2A4Cy8,150173,4,Paddy Carty,irish flute
23,0.22,0.126,0,-13.707,1,0.0377,0.917,0.0911,0.114,0.129,140.419,audio_features,1HRGOHDF76YkTMjX3Gd3Qn,spotify:track:1HRGOHDF76YkTMjX3Gd3Qn,https://api.spotify.com/v1/tracks/1HRGOHDF76YkTMjX3Gd3Qn,https://api.spotify.com/v1/audio-analysis/1HRGOHDF76YkTMjX3Gd3Qn,275867,4,Joanie Madden,irish flute
24,0.662,0.404,7,-14.899,1,0.0479,0.863,0.648,0.241,0.975,119.874,audio_features,0696YchcDLyaZyc2ffzhFB,spotify:track:0696YchcDLyaZyc2ffzhFB,https://api.spotify.com/v1/tracks/0696YchcDLyaZyc2ffzhFB,https://api.spotify.com/v1/audio-analysis/0696YchcDLyaZyc2ffzhFB,183893,4,Mary Bergin,irish flute
25,0.48,0.35,8,-13.129,1,0.0424,0.98,0.973,0.208,0.677,116.43,audio_features,7JfDgkslWOYPbDfxOAciOJ,spotify:track:7JfDgkslWOYPbDfxOAciOJ,https://api.spotify.com/v1/tracks/7JfDgkslWOYPbDfxOAciOJ,https://api.spotify.com/v1/audio-analysis/7JfDgkslWOYPbDfxOAciOJ,94560,4,Matt Molloy,irish flute
26,0.242,0.382,11,-14.46,1,0.0566,0.971,0.93,0.124,0.555,73.719,audio_features,75uKJByjr6KihYKfqWO9vD,spotify:track:75uKJByjr6KihYKfqWO9vD,https://api.spotify.com/v1/tracks/75uKJByjr6KihYKfqWO9vD,https://api.spotify.com/v1/audio-analysis/75uKJByjr6KihYKfqWO9vD,294867,4,Matt Molloy,irish flute
27,0.552,0.539,2,-6.845,1,0.0591,0.983,0.754,0.181,0.971,124.551,audio_features,2YvWZ1D9UCSekg8uW0y3P2,spotify:track:2YvWZ1D9UCSekg8uW0y3P2,https://api.spotify.com/v1/tracks/2YvWZ1D9UCSekg8uW0y3P2,https://api.spotify.com/v1/audio-analysis/2YvWZ1D9UCSekg8uW0y3P2,61800,5,le Ceoltóiri Cultúrlainne,irish flute
28,0.203,0.184,2,-13.692,1,0.0371,0.955,0.514,0.299,0.13,64.391,audio_features,1NQHn8lZ0PHK2ZgpPPtQfj,spotify:track:1NQHn8lZ0PHK2ZgpPPtQfj,https://api.spotify.com/v1/tracks/1NQHn8lZ0PHK2ZgpPPtQfj,https://api.spotify.com/v1/audio-analysis/1NQHn8lZ0PHK2ZgpPPtQfj,359707,4,Joanie Madden,irish flute
29,0.614,0.422,3,-12.376,1,0.0436,0.632,0.906,0.176,0.936,107.098,audio_features,5P4UbkvvwKqkeqiDtZQUdU,spotify:track:5P4UbkvvwKqkeqiDtZQUdU,https://api.spotify.com/v1/tracks/5P4UbkvvwKqkeqiDtZQUdU,https://api.spotify.com/v1/audio-analysis/5P4UbkvvwKqkeqiDtZQUdU,152240,4,Mary Bergin,irish flute
30,0.485,0.352,7,-7.67,1,0.0363,0.936,0.0557,0.0745,0.961,104.172,audio_features,11hMYyeYRLZ8QBEpEUSXaY,spotify:track:11hMYyeYRLZ8QBEpEUSXaY,https://api.spotify.com/v1/tracks/11hMYyeYRLZ8QBEpEUSXaY,https://api.spotify.com/v1/audio-analysis/11hMYyeYRLZ8QBEpEUSXaY,204600,4,Joanie Madden,irish flute
31,0.185,0.154,2,-10.496,1,0.0371,0.898,0.357,0.0818,0.173,82.196,audio_features,5yyLpkmh5UXhXMknFyZ81B,spotify:track:5yyLpkmh5UXhXMknFyZ81B,https://api.spotify.com/v1/tracks/5yyLpkmh5UXhXMknFyZ81B,https://api.spotify.com/v1/audio-analysis/5yyLpkmh5UXhXMknFyZ81B,274600,3,Joanie Madden,irish flute
32,0.463,0.194,4,-13.735,0,0.0555,0.995,0.834,0.203,0.974,107.786,audio_features,1cmQ9ggMJqrqlHftsOXfvc,spotify:track:1cmQ9ggMJqrqlHftsOXfvc,https://api.spotify.com/v1/tracks/1cmQ9ggMJqrqlHftsOXfvc,https://api.spotify.com/v1/audio-analysis/1cmQ9ggMJqrqlHftsOXfvc,148453,4,Paddy Carty,irish flute
33,0.594,0.578,2,-5.061,1,0.059,0.978,0.761,0.287,0.971,120.014,audio_features,6U3kpeifn1LpI3hB7xNcqv,spotify:track:6U3kpeifn1LpI3hB7xNcqv,https://api.spotify.com/v1/tracks/6U3kpeifn1LpI3hB7xNcqv,https://api.spotify.com/v1/audio-analysis/6U3kpeifn1LpI3hB7xNcqv,63840,4,le Ceoltóiri Cultúrlainne,irish flute
34,0.542,0.682,2,-4.601,1,0.0465,0.961,0.779,0.392,0.988,109.511,audio_features,5m5clLxcA8MKYVSP8J5eN1,spotify:track:5m5clLxcA8MKYVSP8J5eN1,https://api.spotify.com/v1/tracks/5m5clLxcA8MKYVSP8J5eN1,https://api.spotify.com/v1/audio-analysis/5m5clLxcA8MKYVSP8J5eN1,70920,4,le Ceoltóiri Cultúrlainne,irish flute
35,0.445,0.236,7,-11.363,1,0.0283,0.934,0.972,0.0794,0.216,90.941,audio_features,6OJMmorntp0JXGtBxdupm0,spotify:track:6OJMmorntp0JXGtBxdupm0,https://api.spotify.com/v1/tracks/6OJMmorntp0JXGtBxdupm0,https://api.spotify.com/v1/audio-analysis/6OJMmorntp0JXGtBxdupm0,297680,3,Joanie Madden,irish flute
36,0.304,0.239,8,-13.127,1,0.039,0.994,0.895,0.262,0.929,114.662,audio_features,51qzrlG9odbNhrx9Md7Csj,spotify:track:51qzrlG9odbNhrx9Md7Csj,https://api.spotify.com/v1/tracks/51qzrlG9odbNhrx9Md7Csj,https://api.spotify.com/v1/audio-analysis/51qzrlG9odbNhrx9Md7Csj,174427,4,Matt Molloy,irish flute
37,0.498,0.465,11,-7.039,0,0.0427,0.93,0.0965,0.324,0.976,117.16,audio_features,56i71cDOjWW7esALy0PMH5,spotify:track:56i71cDOjWW7esALy0PMH5,https://api.spotify.com/v1/tracks/56i71cDOjWW7esALy0PMH5,https://api.spotify.com/v1/audio-analysis/56i71cDOjWW7esALy0PMH5,65587,4,le Ceoltóiri Cultúrlainne,irish flute
38,0.561,0.33,2,-10.824,1,0.0488,0.981,0.99,0.0908,0.97,116.013,audio_features,2qnxDx6kXzHbJ38NfuZDDE,spotify:track:2qnxDx6kXzHbJ38NfuZDDE,https://api.spotify.com/v1/tracks/2qnxDx6kXzHbJ38NfuZDDE,https://api.spotify.com/v1/audio-analysis/2qnxDx6kXzHbJ38NfuZDDE,208933,4,Kevin Crawford,irish flute
39,0.318,0.00648,2,-24.592,1,0.04,0.993,0.875,0.054,0.779,67.083,audio_features,796ea8Q3hOFlTrPVY6QlMi,spotify:track:796ea8Q3hOFlTrPVY6QlMi,https://api.spotify.com/v1/tracks/796ea8Q3hOFlTrPVY6QlMi,https://api.spotify.com/v1/audio-analysis/796ea8Q3hOFlTrPVY6QlMi,219333,4,Mary Bergin,irish flute
40,0.492,0.17,7,-14.238,1,0.0446,0.996,0.915,0.132,0.972,106.159,audio_features,3nan2vhpMgdXRaH67dpD7f,spotify:track:3nan2vhpMgdXRaH67dpD7f,https://api.spotify.com/v1/tracks/3nan2vhpMgdXRaH67dpD7f,https://api.spotify.com/v1/audio-analysis/3nan2vhpMgdXRaH67dpD7f,188933,4,Paddy Carty,irish flute
41,0.712,0.368,10,-13.103,0,0.0908,0.698,0.533,0.11,0.962,103.387,audio_features,2eJ3VNQlAhhUH9of5KJVaW,spotify:track:2eJ3VNQlAhhUH9of5KJVaW,https://api.spotify.com/v1/tracks/2eJ3VNQlAhhUH9of5KJVaW,https://api.spotify.com/v1/audio-analysis/2eJ3VNQlAhhUH9of5KJVaW,200933,3,Mary Bergin,irish flute
42,0.506,0.0875,10,-18.773,1,0.0451,0.942,0.587,0.261,0.98,81.902,audio_features,0MCZKr9ZwHcHcBdqN0FB19,spotify:track:0MCZKr9ZwHcHcBdqN0FB19,https://api.spotify.com/v1/tracks/0MCZKr9ZwHcHcBdqN0FB19,https://api.spotify.com/v1/audio-analysis/0MCZKr9ZwHcHcBdqN0FB19,149667,4,Mary Bergin,irish flute
43,0.579,0.759,2,-4.367,1,0.0534,0.959,0.961,0.255,0.98,109.958,audio_features,1CKijh2HVNpxbQUq09M2CQ,spotify:track:1CKijh2HVNpxbQUq09M2CQ,https://api.spotify.com/v1/tracks/1CKijh2HVNpxbQUq09M2CQ,https://api.spotify.com/v1/audio-analysis/1CKijh2HVNpxbQUq09M2CQ,73200,4,le Ceoltóiri Cultúrlainne,irish flute
44,0.549,0.485,5,-8.154,0,0.0356,0.974,0.959,0.153,0.969,113.313,audio_features,3NH0fm2pB30GxB28zlwgRl,spotify:track:3NH0fm2pB30GxB28zlwgRl,https://api.spotify.com/v1/tracks/3NH0fm2pB30GxB28zlwgRl,https://api.spotify.com/v1/audio-analysis/3NH0fm2pB30GxB28zlwgRl,196707,4,Kevin Crawford,irish flute
45,0.466,0.196,4,-14.252,0,0.069,0.996,0.853,0.334,0.977,122.769,audio_features,27NNd5nweLRRQ5FhtJ82FX,spotify:track:27NNd5nweLRRQ5FhtJ82FX,https://api.spotify.com/v1/tracks/27NNd5nweLRRQ5FhtJ82FX,https://api.spotify.com/v1/audio-analysis/27NNd5nweLRRQ5FhtJ82FX,163013,4,Paddy Carty,irish flute
46,0.558,0.423,5,-10.901,0,0.0372,0.982,0.98,0.266,0.943,120.534,audio_features,2u77lU5nfBCgEApI76UQmB,spotify:track:2u77lU5nfBCgEApI76UQmB,https://api.spotify.com/v1/tracks/2u77lU5nfBCgEApI76UQmB,https://api.spotify.com/v1/audio-analysis/2u77lU5nfBCgEApI76UQmB,136467,4,Matt Molloy,irish flute
47,0.66,0.149,3,-20.133,1,0.108,0.877,0.79,0.104,0.975,124.667,audio_features,53SLpf95FzNnqL6Pi3kWL0,spotify:track:53SLpf95FzNnqL6Pi3kWL0,https://api.spotify.com/v1/tracks/53SLpf95FzNnqL6Pi3kWL0,https://api.spotify.com/v1/audio-analysis/53SLpf95FzNnqL6Pi3kWL0,177160,4,Mary Bergin,irish flute
48,0.714,0.415,5,-11.686,0,0.0528,0.733,0.424,0.269,0.951,104.982,audio_features,486vXoWzuVblhHy04LPeWe,spotify:track:486vXoWzuVblhHy04LPeWe,https://api.spotify.com/v1/tracks/486vXoWzuVblhHy04LPeWe,https://api.spotify.com/v1/audio-analysis/486vXoWzuVblhHy04LPeWe,172840,4,Mary Bergin,irish flute
